"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"609",1925516,"HH108456","09-01-2001 08:00","030XX W LAWRENCE AV","820","THEFT","$500 AND UNDER","SMALL RETAIL STORE",FALSE,FALSE,1713,17,NA,NA,"6",1155360,1931696,2001,"08/17/2015 03:03:40 PM",41.96838039,-87.70413183,"(41.968380387, -87.704131828)"
"610",10403059,"HZ139550","02-03-2016 20:45","004XX N MONTICELLO AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","STREET",TRUE,FALSE,1122,11,27,23,"18",1151957,1902861,2016,"02-10-2016 15:53",41.88932264,-87.71740618,"(41.88932264, -87.717406181)"
"611",1925518,"G777958","12/22/2001 11:00:00 AM","023XX N ROCKWELL ST","930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET",FALSE,FALSE,1431,14,NA,NA,"7",1158600,1915396,2001,"08/17/2015 03:03:40 PM",41.92358626,-87.69266647,"(41.923586262, -87.692666473)"
"612",10403063,"HZ138934","02-03-2016 12:15","010XX E 72ND ST","430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,324,3,5,69,"04B",1184279,1857486,2016,"02-10-2016 15:53",41.76411266,-87.60012991,"(41.764112658, -87.600129909)"
"613",10403065,"HZ139547","02-03-2016 21:08","0000X S KOSTNER AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","CONVENIENCE STORE",FALSE,FALSE,1113,11,28,26,"14",1147063,1899523,2016,"02-10-2016 15:53",41.88025778,-87.73546452,"(41.880257779, -87.735464519)"
"614",10403068,"HZ139528","02-03-2016 20:52","030XX W MADISON ST","501A","OTHER OFFENSE","ANIMAL ABUSE/NEGLECT","ALLEY",FALSE,FALSE,1124,11,28,27,"26",1156320,1899869,2016,"02-10-2016 15:53",41.88102525,-87.7014643,"(41.881025248, -87.701464295)"
"615",10403069,"HZ139536","02-03-2016 20:40","001XX N HOMAN BLVD","460","BATTERY","SIMPLE","STREET",FALSE,FALSE,1123,11,28,27,"08B",1153700,1900550,2016,"02-10-2016 15:53",41.88294651,-87.71106668,"(41.882946512, -87.711066678)"
"616",10403071,"HZ139475","02-03-2016 19:10","007XX S KEELER AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT",FALSE,FALSE,1132,11,24,26,"26",1148497,1896584,2016,"02-10-2016 15:53",41.87216529,-87.73027481,"(41.87216529, -87.730274805)"
"617",10403072,"HZ139274","02-03-2016 16:30","043XX W WASHINGTON BLVD","320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK",FALSE,FALSE,1114,11,28,26,"3",1147470,1900141,2016,"02-10-2016 15:53",41.88194585,-87.7339542,"(41.881945852, -87.733954197)"
"618",10403073,"HZ139253","02-03-2016 16:48","044XX W WEST END AVE","430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","APARTMENT",FALSE,FALSE,1113,11,28,26,"04B",1146567,1900601,2016,"02-10-2016 15:53",41.8832254,-87.7372583,"(41.883225403, -87.737258302)"
"619",10403075,"HZ139595","02-03-2016 19:45","048XX W BELLE PLAINE AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,FALSE,1624,16,45,15,"26",1143405,1926821,2016,"02-10-2016 15:53",41.95523549,-87.74821257,"(41.955235486, -87.748212567)"
"620",10403076,"HZ139579","02-03-2016 21:30","028XX S WELLS ST","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,914,9,11,34,"6",1175084,1885834,2016,"02-10-2016 15:53",41.84211247,-87.63298496,"(41.842112469, -87.632984955)"
"621",1925532,"HH107285","01-04-2001 20:00","006XX E 133 ST","1310","CRIMINAL DAMAGE","TO PROPERTY","CHA APARTMENT",FALSE,FALSE,533,5,NA,NA,"14",1183008,1817309,2001,"08/17/2015 03:03:40 PM",41.65389155,-87.60603215,"(41.653891547, -87.606032145)"
"622",10403078,"HZ139563","02-03-2016 17:30","001XX N LA SALLE ST","820","THEFT","$500 AND UNDER","SMALL RETAIL STORE",FALSE,FALSE,122,1,42,32,"6",1175106,1901598,2016,"02-10-2016 15:53",41.88536947,-87.63243193,"(41.885369466, -87.63243193)"
"623",10403080,"HZ139614","02-03-2016 22:36","003XX S CICERO AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET",TRUE,FALSE,1131,11,24,25,"18",1144454,1897798,2016,"02-10-2016 15:53",41.87557364,-87.745088,"(41.875573643, -87.745088)"
"624",10403081,"HZ139500","02-03-2016 20:25","047XX N WESTERN AVE","860","THEFT","RETAIL THEFT","SMALL RETAIL STORE",FALSE,FALSE,1911,19,47,4,"6",1159512,1931436,2016,"02-10-2016 15:53",41.96758225,-87.68887231,"(41.967582247, -87.688872308)"
"625",1925538,"HH104299","12/31/2001 06:00:00 PM","008XX E HYDE PARK BL","842","THEFT","AGG: FINANCIAL ID THEFT","RESIDENCE",FALSE,FALSE,2124,2,NA,NA,"6",1182590,1871414,2001,"08/17/2015 03:03:40 PM",41.80237169,-87.60588855,"(41.802371694, -87.605888548)"
"626",10403084,"HZ139570","02-03-2016 21:45","014XX N MILWAUKEE AVE","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,1424,14,1,24,"6",1163899,1909666,2016,"02-10-2016 15:53",41.90775247,-87.673358,"(41.907752472, -87.673358003)"
"627",10403085,"HZ139574","02-03-2016 22:10","007XX N CENTRAL PARK AVE","460","BATTERY","SIMPLE","APARTMENT",TRUE,FALSE,1121,11,27,23,"08B",1152252,1904605,2016,"02-10-2016 15:53",41.89410254,-87.71627675,"(41.894102536, -87.716276754)"
"628",10403086,"HZ139636","02-03-2016 03:30","045XX W MAYPOLE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","SPORTS ARENA/STADIUM",FALSE,FALSE,1113,11,28,26,"14",1146109,1901073,2016,"02-10-2016 15:53",41.88452934,-87.73892812,"(41.884529343, -87.738928118)"
"629",10403087,"HZ139593","02-03-2016 22:17","005XX N ST LOUIS AVE","560","ASSAULT","SIMPLE","APARTMENT",FALSE,TRUE,1121,11,27,23,"08A",1152952,1903420,2016,"02-10-2016 15:53",41.89083694,-87.71373729,"(41.890836935, -87.713737288)"
"630",10403088,"HZ139623","02-03-2016 22:44","005XX E 76TH ST","486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT",FALSE,TRUE,624,6,6,69,"08B",1181347,1854744,2016,"02-10-2016 15:53",41.7566564,-87.61096068,"(41.756656402, -87.610960678)"
"631",10403089,"HZ139551","02-03-2016 21:35","076XX S PEORIA ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT",FALSE,FALSE,621,6,17,71,"14",1171628,1854216,2016,"02-10-2016 15:53",41.75542593,-87.64659433,"(41.755425926, -87.646594329)"
"632",10403090,"HZ139489","02-03-2016 20:14","071XX S ASHLAND AVE","1330","CRIMINAL TRESPASS","TO LAND","CONVENIENCE STORE",TRUE,FALSE,735,7,17,67,"26",1166911,1857552,2016,"02-10-2016 15:53",41.76468239,-87.66378579,"(41.764682386, -87.663785792)"
"633",1925548,"G717122","11/29/2001 05:30:00 PM","0000X W 79 ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM",TRUE,FALSE,623,6,NA,NA,"11",1177484,1852588,2001,"08/17/2015 03:03:40 PM",41.75082823,-87.62518279,"(41.750828226, -87.625182794)"
"634",10403091,"HZ139449","02-03-2016 17:36","060XX S WOLCOTT AVE","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET",FALSE,TRUE,714,7,15,67,"26",1164721,1864693,2016,"02-10-2016 15:53",41.78432474,-87.67161137,"(41.784324739, -87.671611369)"
"635",10403092,"HZ139631","02-03-2016 16:30","047XX S LOOMIS BLVD","486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET",FALSE,TRUE,933,9,20,61,"08B",1167794,1873422,2016,"02-10-2016 15:53",41.80821268,-87.66009389,"(41.80821268, -87.660093885)"
"636",10403095,"HZ139632","02-03-2016 22:42","010XX N LONG AVE","486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",FALSE,TRUE,1524,15,37,25,"08B",1140114,1906578,2016,"02-10-2016 15:53",41.89974758,-87.76080797,"(41.899747577, -87.760807974)"
"637",10403097,"HZ139577","02-03-2016 20:00","029XX S DEARBORN ST","486","BATTERY","DOMESTIC BATTERY SIMPLE","CHA APARTMENT",FALSE,TRUE,133,1,3,35,"08B",1176241,1885750,2016,"02-10-2016 15:53",41.841856,-87.62874168,"(41.841855999, -87.628741678)"
"638",10403098,"HZ139605","02-03-2016 22:45","058XX W RICE ST","560","ASSAULT","SIMPLE","RESIDENCE",FALSE,TRUE,1511,15,29,25,"08A",1137387,1905078,2016,"02-10-2016 15:53",41.89568089,-87.77086054,"(41.895680891, -87.770860541)"
"639",10403099,"HZ139626","02-03-2016 22:40","038XX N KEDZIE AVE","1121","DECEPTIVE PRACTICE","COUNTERFEITING DOCUMENT","CONVENIENCE STORE",FALSE,FALSE,1733,17,33,16,"10",1154374,1925259,2016,"02-10-2016 15:53",41.95073666,-87.70793006,"(41.950736661, -87.707930056)"
"640",10403100,"HZ139594","02-03-2016 22:11","001XX S MICHIGAN AVE","860","THEFT","RETAIL THEFT","SMALL RETAIL STORE",FALSE,FALSE,112,1,42,32,"6",1177321,1899793,2016,"02-10-2016 15:53",41.88036652,-87.6243529,"(41.880366516, -87.6243529)"
"641",1925558,"HH109723","12/31/2001 12:00:00 PM","008XX W 49 PL","1310","CRIMINAL DAMAGE","TO PROPERTY","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,921,9,NA,NA,"14",1171400,1872061,2001,"08/17/2015 03:03:40 PM",41.80439968,-87.64690785,"(41.804399679, -87.646907851)"
"642",10403101,"HZ139590","02-03-2016 21:59","083XX S PAULINA ST","2017","NARCOTICS","MANU/DELIVER:CRACK","APARTMENT",TRUE,FALSE,614,6,18,71,"18",1166460,1849462,2016,"02-10-2016 15:53",41.74249192,-87.66566895,"(41.742491918, -87.665668945)"
"643",10403103,"HZ139525","02-03-2016 20:30","016XX S CLARK ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,131,1,3,33,"14",1175771,1892266,2016,"02-10-2016 15:53",41.85974695,-87.63027064,"(41.859746945, -87.630270643)"
"644",10403105,"HZ139591","02-03-2016 21:26","012XX W 49TH PL","2022","NARCOTICS","POSS: COCAINE","APARTMENT",TRUE,FALSE,933,9,16,61,"18",1168804,1871954,2016,"02-10-2016 15:53",41.80416256,-87.65643186,"(41.804162557, -87.656431859)"
"645",10403107,"HZ139454","02-03-2016 18:45","061XX S ARCHER AVE","1122","DECEPTIVE PRACTICE","COUNTERFEIT CHECK","BANK",FALSE,FALSE,811,8,23,56,"10",1137711,1868195,2016,"02-10-2016 15:53",41.79446258,-87.77055822,"(41.794462581, -87.770558224)"
"646",10403111,"HZ139509","02-03-2016 11:00","077XX W FOSTER AVE","610","BURGLARY","FORCIBLE ENTRY","RESIDENCE",FALSE,FALSE,1613,16,41,10,"5",1123691,1933604,2016,"02-10-2016 15:53",41.9741953,-87.82053729,"(41.974195302, -87.820537289)"
"647",10403113,"HZ139472","02-03-2016 19:37","067XX W BELMONT AVE","460","BATTERY","SIMPLE","SIDEWALK",FALSE,FALSE,1632,16,36,17,"08B",1131046,1920528,2016,"02-10-2016 15:53",41.93818936,-87.79379305,"(41.938189355, -87.793793051)"
"648",10403112,"HZ139529","02-03-2016 20:30","056XX N MASON AVE","486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",TRUE,TRUE,1622,16,45,11,"08B",1135559,1937133,2016,"03-10-2016 15:47",41.98367595,-87.77681017,"(41.983675953, -87.776810167)"
"649",1925542,"HH109706","01-05-2002 22:00","084XX S THROOP ST","610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE",FALSE,FALSE,613,6,NA,NA,"5",1169128,1848897,2002,"04/15/2016 08:55:02 AM",41.74088426,-87.65590966,"(41.740884258, -87.655909655)"
"650",1925571,"HH108429","01-05-2001 15:10","059XX S ASHLAND AV","460","BATTERY","SIMPLE","GAS STATION",FALSE,FALSE,713,7,NA,NA,"08B",1166723,1865558,2001,"08/17/2015 03:03:40 PM",41.78665589,-87.66424656,"(41.786655892, -87.664246558)"
"651",10403115,"HZ139427","02-03-2016 14:30","042XX N PARKSIDE AVE","610","BURGLARY","FORCIBLE ENTRY","RESIDENCE",FALSE,FALSE,1624,16,38,15,"5",1137919,1927547,2016,"02-10-2016 15:53",41.95732871,-87.76836285,"(41.957328712, -87.768362852)"
"652",10403117,"HZ139385","02-03-2016 15:30","004XX S LARAMIE AVE","560","ASSAULT","SIMPLE","SIDEWALK",FALSE,FALSE,1522,15,29,25,"08A",1141799,1897400,2016,"02-10-2016 15:53",41.874531,-87.75484613,"(41.874530999, -87.754846132)"
"653",1925575,"HH108652","01-04-2001 03:30","042XX N ALBANY AV","460","BATTERY","SIMPLE","STREET",TRUE,TRUE,1724,17,NA,NA,"08B",1154987,1928361,2001,"08/17/2015 03:03:40 PM",41.95923645,-87.70559317,"(41.959236453, -87.705593174)"
"654",10403121,"HZ139481","02-03-2016 19:45","112XX S STATE ST","820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,522,5,34,49,"6",1178248,1830627,2016,"02-10-2016 15:53",41.69054708,-87.62304711,"(41.690547081, -87.623047109)"
"655",10403125,"HZ139645","02-03-2016 23:15","032XX N CENTRAL PARK AVE","860","THEFT","RETAIL THEFT","SMALL RETAIL STORE",FALSE,FALSE,1732,17,35,21,"6",1151822,1921208,2016,"02-10-2016 15:53",41.93967113,-87.7174181,"(41.939671128, -87.717418095)"
"656",10403126,"HZ139592","02-03-2016 22:21","0000X E 16TH ST","454","BATTERY","AGG PO HANDS NO/MIN INJURY","SIDEWALK",TRUE,FALSE,131,1,2,33,"08B",1177241,1892451,2016,"02-10-2016 15:53",41.86022144,-87.62486915,"(41.860221439, -87.62486915)"
"657",10403134,"HZ139651","02-03-2016 23:40","008XX W GARFIELD BLVD","4625","OTHER OFFENSE","PAROLE VIOLATION","STREET",TRUE,FALSE,712,7,20,68,"26",1171461,1868240,2016,"02-10-2016 15:53",41.79391311,-87.64679606,"(41.793913108, -87.646796057)"
"658",10403135,"HZ139611","02-03-2016 21:45","013XX W 87TH ST","312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","SIDEWALK",FALSE,FALSE,613,6,21,71,"3",1168737,1847068,2016,"02-10-2016 15:53",41.73587366,-87.65739488,"(41.735873659, -87.657394882)"
"659",10403137,"HZ139548","02-03-2016 20:16","014XX E 68TH ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","RESIDENCE",TRUE,FALSE,332,3,5,43,"15",1186922,1860191,2016,"02-10-2016 15:53",41.77147319,-87.59035717,"(41.771473188, -87.590357168)"
"660",1925586,"G741610","12-11-2001 16:20","0000X W 95 ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM",TRUE,FALSE,634,6,NA,NA,"11",1177738,1841988,2001,"08/17/2015 03:03:40 PM",41.72173477,-87.62457191,"(41.721734768, -87.624571908)"
"661",10494182,"HZ234646","01/28/2016 09:00:00 AM","018XX W CERMAK RD","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE",FALSE,FALSE,1034,10,25,31,"11",NA,NA,2016,"04/22/2016 03:52:23 PM",NA,NA,""
"662",10403139,"HZ139656","02-03-2016 23:20","121XX S LOWE AVE","486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",TRUE,FALSE,523,5,34,53,"08B",1174169,1824449,2016,"02-10-2016 15:53",41.673685,-87.63816301,"(41.673684998, -87.63816301)"
"663",10403140,"HZ139637","02-03-2016 23:00","005XX W 119TH ST","486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT",FALSE,TRUE,524,5,34,53,"08B",1174630,1825979,2016,"02-10-2016 15:53",41.67787335,-87.63643042,"(41.677873345, -87.636430416)"
"664",10403141,"HZ139652","02-03-2016 23:38","003XX W 107TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,512,5,34,49,"14",1175874,1833969,2016,"02-10-2016 15:53",41.69977141,-87.63163874,"(41.699771413, -87.631638744)"
"665",1925592,"G764381","12/22/2001 05:06:55 PM","0000X W 95 ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM",TRUE,FALSE,634,6,NA,NA,"11",1177738,1841988,2001,"08/17/2015 03:03:40 PM",41.72173477,-87.62457191,"(41.721734768, -87.624571908)"
"666",10403143,"HZ139650","02-03-2016 22:43","109XX S INDIANA AVE","930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET",TRUE,FALSE,513,5,9,49,"7",1179520,1832590,2016,"02-10-2016 15:53",41.69590495,-87.61833062,"(41.695904954, -87.61833062)"
"667",10403144,"HZ139653","02-03-2016 23:59","065XX W BELMONT AVE","1330","CRIMINAL TRESPASS","TO LAND","CONVENIENCE STORE",TRUE,FALSE,1632,16,36,17,"26",1132044,1920556,2016,"02-10-2016 15:53",41.9382489,-87.79012447,"(41.938248896, -87.790124466)"
"668",10403146,"HZ139657","02-03-2016 22:58","066XX S RACINE AVE","930","MOTOR VEHICLE THEFT","THEFT/RECOVERY: AUTOMOBILE","STREET",TRUE,FALSE,724,7,17,68,"7",1169466,1860702,2016,"02-10-2016 15:53",41.77327143,-87.65432987,"(41.773271426, -87.65432987)"
"669",10403138,"HZ139663","02-03-2016 19:40","077XX S ADA ST","320","ROBBERY","STRONGARM - NO WEAPON","ALLEY",TRUE,FALSE,612,6,17,71,"3",1168783,1853506,2016,"02/28/2016 03:45:12 PM",41.75353944,-87.65704098,"(41.753539436, -87.657040981)"
"670",1925598,"G764463","12/22/2001 05:45:14 PM","0000X W 95 ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM",TRUE,FALSE,634,6,NA,NA,"11",1177738,1841988,2001,"08/17/2015 03:03:40 PM",41.72173477,-87.62457191,"(41.721734768, -87.624571908)"
"671",1925572,"HH108179","01-05-2002 12:34","010XX E 111 ST","1120","DECEPTIVE PRACTICE","FORGERY","BANK",TRUE,FALSE,513,5,NA,NA,"10",NA,NA,2002,"02-04-2016 06:33",NA,NA,""
"672",19256,"D250574","01/22/2010 07:40:00 AM","052XX S PRINCETON AVE","110","HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,934,9,3,37,"01A",1175169,1870403,2010,"08/17/2015 03:03:40 PM",41.79976653,-87.6331345,"(41.799766534, -87.6331345)"
"673",1925600,"G764606","12/22/2001 06:47:46 PM","079XX S INDIANA AV","460","BATTERY","SIMPLE","SIDEWALK",FALSE,FALSE,623,6,NA,NA,"08B",1178921,1852640,2001,"08/17/2015 03:03:40 PM",41.75093834,-87.61991539,"(41.750938343, -87.619915388)"
"674",1925601,"HH108829","12/20/2001 01:15:00 PM","113XX S SPAULDING AV","460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2211,22,NA,NA,"08B",1156350,1829287,2001,"08/17/2015 03:03:40 PM",41.6873374,-87.70325333,"(41.687337397, -87.703253325)"
"675",1925602,"G764628","12/22/2001 07:22:07 PM","082XX S DREXEL AV","460","BATTERY","SIMPLE","STREET",FALSE,TRUE,631,6,NA,NA,"08B",1183703,1850742,2001,"08/17/2015 03:03:40 PM",41.74561989,-87.60245106,"(41.745619888, -87.602451055)"
"676",10403152,"HZ139610","02-03-2016 21:30","069XX S CORNELL AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT",FALSE,TRUE,332,3,5,43,"14",1188551,1859257,2016,"02-10-2016 15:53",41.76887144,-87.58441571,"(41.768871442, -87.584415712)"
"677",1925605,"G764649","12/22/2001 07:17:53 PM","005XX E 88 PL","460","BATTERY","SIMPLE","RESIDENCE",FALSE,TRUE,632,6,NA,NA,"08B",1181301,1846458,2001,"08/17/2015 03:03:40 PM",41.73391975,-87.61138403,"(41.733919749, -87.611384033)"
"678",1925606,"HH108682","12/31/2001 12:00:00 PM","032XX W LAWRENCE AV","810","THEFT","OVER $500","OTHER",FALSE,FALSE,1713,17,NA,NA,"6",1153702,1931663,2001,"08/17/2015 03:03:40 PM",41.96832308,-87.71022912,"(41.968323084, -87.710229117)"
"679",10403153,"HZ139680","02-03-2016 23:30","029XX S BONAPARTE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE",FALSE,FALSE,913,9,11,60,"14",1167891,1884997,2016,"02-10-2016 15:53",41.83997358,-87.6594051,"(41.839973582, -87.659405103)"
"680",10403157,"HZ139628","02-03-2016 08:30","060XX S WABASH AVE","610","BURGLARY","FORCIBLE ENTRY","RESIDENCE",FALSE,FALSE,311,3,20,40,"5",1177751,1864972,2016,"02-10-2016 15:53",41.78480524,-87.62383004,"(41.784805236, -87.623830037)"
"681",1925610,"G764709","12/22/2001 08:04:52 PM","091XX S LANGLEY AV","460","BATTERY","SIMPLE","STREET",FALSE,FALSE,633,6,NA,NA,"08B",1182452,1844772,2001,"08/17/2015 03:03:40 PM",41.7292666,-87.60721947,"(41.729266598, -87.607219468)"
"682",10403158,"HZ139580","02-03-2016 22:15","033XX W VAN BUREN ST","486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET",FALSE,TRUE,1134,11,28,27,"08B",1154022,1897824,2016,"02-10-2016 15:53",41.87545967,-87.70995698,"(41.875459673, -87.70995698)"
"683",1925613,"HH108732","01-05-2001 17:45","040XX W FOSTER AV","810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,1712,17,NA,NA,"6",1148348,1934285,2001,"08/17/2015 03:03:40 PM",41.9756232,-87.72984771,"(41.975623195, -87.729847712)"
"684",10403160,"HZ139689","02-03-2016 22:37","061XX S KIMBARK AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","ALLEY",FALSE,TRUE,314,3,20,42,"14",1185698,1864490,2016,"02-10-2016 15:53",41.78329894,-87.59470852,"(41.783298944, -87.594708522)"
"685",10403161,"HZ139639","02-03-2016 18:52","0000X N HOMAN BLVD","460","BATTERY","SIMPLE","GAS STATION",FALSE,FALSE,1123,11,28,27,"08B",1153708,1900256,2016,"02-10-2016 15:53",41.88213959,-87.71104513,"(41.882139587, -87.71104513)"
"686",1925616,"G764762","12/22/2001 08:38:47 PM","082XX S JUSTINE ST","460","BATTERY","SIMPLE","APARTMENT",FALSE,TRUE,614,6,NA,NA,"08B",1167473,1850237,2001,"08/17/2015 03:03:40 PM",41.744597,-87.66193514,"(41.744597, -87.661935141)"
"687",10403162,"HZ139649","02-03-2016 19:47","007XX S LAWNDALE AVE","820","THEFT","$500 AND UNDER","APARTMENT",FALSE,FALSE,1133,11,24,27,"6",1151825,1896658,2016,"02-10-2016 15:53",41.87230354,-87.71805426,"(41.872303544, -87.718054258)"
"688",10403163,"HZ139586","02-03-2016 21:00","040XX W NORTH AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT",FALSE,FALSE,2534,25,30,23,"14",1149224,1910331,2016,"02-10-2016 15:53",41.90987448,-87.72724915,"(41.90987448, -87.72724915)"
"689",10403164,"HZ139558","02-03-2016 20:45","0000X W MADISON ST","486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET",FALSE,TRUE,112,1,42,32,"08B",1175739,1900371,2016,"02-10-2016 15:53",41.8819883,-87.63014438,"(41.881988297, -87.630144384)"
"690",10403167,"HZ139670","02-03-2016 23:32","025XX E 72ND ST","470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","STREET",FALSE,FALSE,334,3,7,43,"24",1194446,1858092,2016,"02-10-2016 15:53",41.76553171,-87.56284619,"(41.765531711, -87.56284619)"
"691",10403171,"HZ139642","02-03-2016 23:07","071XX S LAFAYETTE AVE","820","THEFT","$500 AND UNDER","CTA BUS",FALSE,FALSE,731,7,6,69,"6",1177078,1857446,2016,"02-10-2016 15:53",41.7641683,-87.6265243,"(41.764168298, -87.626524304)"
"692",1925623,"G764864","12/22/2001 09:38:56 PM","085XX S ABERDEEN ST","460","BATTERY","SIMPLE","RESIDENCE PORCH/HALLWAY",FALSE,TRUE,613,6,NA,NA,"08B",1170517,1848123,2001,"08/17/2015 03:03:40 PM",41.73873018,-87.65084297,"(41.738730178, -87.650842965)"
"693",1925599,"HH108665","01-05-2002 14:00","063XX S NORMAL AV","454","BATTERY","AGG PO HANDS NO/MIN INJURY","APARTMENT",TRUE,TRUE,722,7,NA,NA,"08B",1174032,1863044,2002,"04/15/2016 08:55:02 AM",41.779598,-87.63752259,"(41.779597995, -87.637522586)"
"694",10403173,"HZ139578","02-03-2016 22:00","024XX W OGDEN AVE","486","BATTERY","DOMESTIC BATTERY SIMPLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,TRUE,1023,10,28,28,"08B",1160441,1893908,2016,"02-10-2016 15:53",41.86458345,-87.68649718,"(41.864583447, -87.686497178)"
"695",10403176,"HZ139677","02-03-2016 11:00","075XX S SANGAMON ST","610","BURGLARY","FORCIBLE ENTRY","APARTMENT",FALSE,FALSE,621,6,17,71,"5",1171282,1854800,2016,"02-10-2016 15:53",41.75703607,-87.64784528,"(41.757036069, -87.647845275)"
"696",1925626,"G764957","12/22/2001 10:27:36 PM","076XX S DAMEN AV","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,611,6,NA,NA,"14",1164318,1853728,2001,"08/17/2015 03:03:40 PM",41.75424378,-87.6733974,"(41.754243784, -87.673397396)"
"697",10403178,"HZ138524","02-03-2016 03:10","001XX E 79TH ST","610","BURGLARY","FORCIBLE ENTRY","RESTAURANT",FALSE,FALSE,623,6,6,69,"5",1178630,1852665,2016,"02-10-2016 15:53",41.75101356,-87.62098099,"(41.751013563, -87.620980989)"
